text,label
daga baya kenan yasanda ya zabga mana karya yayin neman zabe,Negative
maryam ibrahim badamasi babangida taba mantawa gudumawar ta ga iyayen matan karkara shirin ta better life for rural women allah saka mata aljannatul firdau aminnn,Positive
kokarin rage bakin jini ganduj har abada baza ai gwabna mai black blood irinka,Negative
babu abinda yake damuna buhari watarana natuna yadda zaamasa hisabi akan hakkin alumma dayak kansa yakasa komai sorri buhari,Neutral
to ah yanayin majalisar ganyen wiwi suka nada basu dadadamin mutanen banza yan nau,Negative
allah yasa ganduj yaji,Positive
rana fitilar allah rana mai rabama kowa aiki rana mai haska mutun kowa babanai rana fitilar duniya baka so ta haska ma rana mai ikon allah ki fito yau ki fito gobe allah mun gode daka bamu rana,Positive
aibazaiji buhari tareda ka aminc masu suna yaudarar ka du wani kash kash ake akwai sa hanun jamian tsaro kasar basa san kawo karshen matsalar tsaro suna amfana matsalar suna tarawa yayansu dukiyar zasu mutu barta duniya,Negative
uban uwarka dan uwaka kyauta muke tweet din zakagog saqon shigaba buhari,Negative
baba buhaari dodar,Positive
kin ci mutumci kin samu abinda kike nema to wlh tallahi duniya tana jiranki kin wayi gari kare yafi ki darja yahudawa sun saki gb don allah ya aramiki kwanaki kadan siyasa kike yin yada kike so ki ci gaba sannu zaki gane gski alh ysiryki,Negative
yazaayi farin jinin sa yakaru bacci baya iya wata biyar baifita waje suka zabeshi yabarsu cikin hali mai wuya abubuwa dayawa sun tabarbar talaka bashi gata allah talakan ma arewa kasarka tanada arziki suke ciki sune yanwahala,Negative
allah taimak baba dattijo,Positive
korai kuwa ga mai rai zabe ya iso allah yasa mugani lokacin zaben ameen duba jiya wasu mutan suka mutu ralli zuwan jihar taraba yanxu fisabilillahi me suka samu banza ta kash hakan bai hana gudanar gangamin yakin neman zaben inna lillahi,Positive
allah sarki buhari wlh yanama hakuri sosai ma kawo kasa tangarda irin yan majalissa antabasu suce ai suna karfin iko constitut yabasu dama tir yan majalisa,Negative
toh ai dama alada africa shugaba mai ci ya koma kujeransa dai bai iya makircin siyasa,Neutral
ran atiku ya zama shugaban kasar najeriya,Neutral
to duk basu gaskiyar za azabesu batar sunbuyaba koba bane yan uwa,Negative
farin tsoho mai farar zuciya mai farar aniya mai farin alkhairi zamfarawa bamu taba mantawa dakai baba allah ya biyaka gidan aljanna firdausi,Positive
hannan buhari is about to faint kishi balai,Negative
abuja kadai inda ke fama matsalar boko haram ga garuruwan mutan sun wats sabida boko haram wani hukuncin aka dauka gwamnatin nigeria allah shirya ya ki,Negative
gashi nan shugaban majalisar dinkin duniya mukeji muna yara labaren bbc final we got him httpstcotywukehci,Neutral
zamu duba yiwuwar hakan mlm aminu bakaji maganar baba manjo meyakawoka twitter iyah,Neutral
kalli hulan ganduj,Neutral
bafa zancen siyasa bane yai aikin maganar yafiyafa akansa kuji tsoran kucir munafurci daga zuciyarku wallahe duk me jin anyi dai dai akan maganar ya mutu ahaka dan wutan allah ya isa allah ya isa,Negative
kuna nupin baba buhari ya cika allah wadai takaici shima watarana zaai allah wadai dashi toya ysn sani baba bazai daina allah wadai duk ya sabawa qasa,Negative
nikam maiy yake damun wanan ganduj mutum jahilci,Negative
kamata yayi ya sauka ma ya koma lago zama dama ai daurawa sun dade sallama musu kanawa mukac aa har yanzu dan ga sakayyarmu nan muna gani don ran talakan yayiwa baba halacci kano wallahi ya waiway bawai don ganduj,Negative
karya suke wlh govern hous akayi fa mtswww,Negative
nigeria kenan wai ace baruwan doka tayaya zaka dauki abunda kaika ajiyeba dama benin republ tabamu aron shugaban kasarta shekara daya kawai,Negative
buhari munafiki makaryacin banxa kawai,Negative
ai sunsan balain yunwa babayaqi hana kwanciyar hankali itama yunwa tana hana nutsuwaku sakarwa mutan mara dan allahku haqura allow dinku kusaukemana haqqoqinmum mulki fah bawan talakansa neamma nigeria masu mulki sun maida talakawa bayinsu,Negative
dama kiran shugaban saudi yy masa kenan,Neutral
to ai shikenan cigaba masu bulala anyi dai dai tazo lokacin buhari,Negative
shugaba nagari kenan nigeria tayi rashi matuqa shugaba jajirtacc allah ya jiqansa allah ya karbi kyawawan ayyukansa,Positive
gani ga shugavan kasa zanc masa baba buhari kayi mana maula ta sidi kafin hawan karagar mulki munbaka abinda kakeso amman tausayi yakamata ka duba yacc kamayar mutanen suka dafa maka wajen hawa kujerar mulki allah sarki jamaar kasar baba,Negative
buhari din yayi musu adalci neeee,Neutral
allah yasa ganduj ya saukeshi kawai,Negative
tab allah wadaran naka ya lallac ai maganan tsaro najeriya buhari gazawa yayiba kawai yafito yace zai iya httpstcoxlvatwzai,Negative
yan najeriya materi bane ball sarrafa,Neutral
gaya muku yayata ya kunnen gwamnati ta takura koh,Negative
dan allah daina kawo mana irin wadannan labarun haushin buharin duk kash kash ake yi arewa yataba yin wata maganar,Negative
babu gwamnatin taa kwana yunwa as student ta buhari,Neutral
shehu shagari fah nigeria million dakai bazaa yank mah wuta bh ballai kamar shehu shagari shugaban kasa guda ah haba bbc adai sake dubawa plx,Neutral
gski baba ganduj,Positive
rahman naga fim dinki if iam the presid yayi kyau sosai great job,Positive
baban aisha karya yakeh kenan,Negative
ehhh gaskiya dae yakamata jinjinawa gwamnatin shugaba buhari koda kuwa ta wajan tallafawa alummar sa yayi wajan samun sauyin kayan masarufi,Positive
baba kenan to mudai muna water,Negative
bakuda aeki sejama mutan balai anfara can kasar can kasar saura kadan ace anrif nigeria ma bamu roqi shugabanni bamu hannunsu karsu hanamu neman kanmu,Negative
allah wadai kakeyi babu maganin abunda zatayi kamata yayi kayi amfani tsohuwar fasaharka ta mulkin soja domin ka tabbatar zaman lafiya kasa baki daya baba kabamu kunya wallahi yar arewa muna cikin tsaka maiwuya,Negative
allah ya kawo karshen annobar cutar coronaviru najeriya duniya baki daya,Positive
shege halan buhari mulki xae xabi nigeria,Negative
gaskiya bane gwamnatin bata bin shawarar malam ya dace nata take bi toh ta yaya zata ga daidai,Negative
allah ka jarrabesu masifu gomnatin franc gidan mujallar dik yaji dadi,Negative
ana zargin cewa shawararsa ake amfani wajen mulkar kasar karfin fada aji gwamnatin buhari anawa tunanin babu wani chief of staff daya taba samun power din kamarshi,Neutral
wlh gwamnati xata bani d saqon talakawa yje ga han nun amman nasan inaaaa baxata bani im sure xata duk ciny du baxasu bamu,Negative
ya daina babaker kudin yan nigeria yawon bude ido,Negative
ayi mugani in tusa zata hira wuta ni wlh sam bantaba jin matsyn shugaban zai iya rike nigeria dayak sanda yai mulki baa haifeniba dai ni banji kirkin kwarin gwiwar farfado nigeria ai alamar karfi tana ga mai kiba,Negative
madallah shashin hausa bbc muna matukar godiya jinjina agareku dangan irin damammaki kuke bamu samun fain albarkacin baka muna godiya matua allah yabar zumunci yakuma ara aukaka gaba dai gaba dai sashin hausa bbc jinjina ga shugaba,Positive
allah ya tona asirin gwamnati wlhi allah kara karemu,Positive
allah ya sawaka ya kawo muna karshen tash tashen hakula kasata najeriya,Positive
akan azzaluman shugabannnin namu,Negative
zuwan buhari jarabta daga allah bisa laifin mukai allah mun tuba ka yafe mana,Positive
muna ansar wuta gun buhari,Negative
wai bera ke fada giwa dan maula buhari ya ganoka,Negative
yau shuwagabannin najeriya ke bada iska numfashi tuni babu iri irin doran qasa,Negative
ci uwarsu babah,Negative
allahummah gafirlahu wa raham hum wa af anhum baadahu shugaba nagari mai kishi allah ya haskaka kabarinka,Positive
tohhhh dinkin majalisar dinkin duniya ya yage kenan,Neutral
hahahahaha bbc hausa kenan ai kunsan kaomai baiyiwa yan nigeria azo ganiba domin dukkan sassan kasar nan basu shedi jin dadi walwalaba shugabacin yanzudai izinin allah mun chanja muga domin abin yaisa karya kawai ake mana,Negative
dan najeriya dai duk inda yake ya nuna kansa wlh,Neutral
allah ya taya ka riko ya shugaba,Positive
kwarai gask buhari daura dayardan allah,Negative
allah yazaba muna shugaba nagari mai tausayin talakawan kasata janhuriyar niger,Positive
yauwa babu abin post se sa mana buhari mana xagin uwar sa kawa yenchin magana ae,Negative
baba goyon baya,Neutral
ni nagaji tsoma bakina cikin lamarin marar hankalin shugaba namu wallahi wuta naci cikin gidanka ka kasa kashewa kacewai ka taimakama wani kan tashi,Negative
bbc wai baban mai kudin dunya,Neutral
kuci uwar mutumin nan kawai babaa ya matsa maku httpstcowqcyqedn,Negative
karyar banza mudai allah garemu allah yawaddan gwamnatin nigeria ya allah ka matsaddasu cikin kabarinsu kamar yadda sunka matsadda alumma,Negative
lanl yan minista,Neutral
ma aba baba ganduj,Positive
dan uwarki wane zai sa ki canza mai tin kece mr presid in wawaiya kawai baki ki shin ka sarki dabba dake mtww,Negative
wlhi allah bai iyaba jahilii dagashi har gandujen daya dorashii,Negative
allah yasa ganawanda sukayi ya taimaki talakan najeriya,Positive
dole shugabannin nigeria kusha wahala wajen ubangiji wlh don wlh zakusha question baku imani total zuciyarku allah yayi muku abinda kuke mana kasar nan zalunci kirikiri kuna cutar damu muje akwai allah allah ya isar mana,Negative
baba yawal travel agenc leda mai yawon banza,Negative
innalillahi waina ilaihim rajiu gaskiya wllh gwamnati abu kuka kasa abu kunya idon sauran kasash wllh ace kasa kamar nigeria ankasa biyan malaman jamia albashi ai cibayana kasar wllh malaman jamia kun rage burin sannan zku mft,Negative
lall shugaba ya cancanc yabo,Positive
lallai subaba ansamu kudi,Positive
rashin hangan nesan buhari ai ya tara mana munafik gumnati,Negative
don allah bbc neman karin bayani game dokar sauya wa tsohon sarki garikuma bazai iya tafiya on hi own,Neutral
an aura auren isa suleiman panshekara amaryarsa baamurkiya janin sancheza gasau ke aramar hukumar kumbotso ta jihar kano sanata waliyyin amarya yayin aurin aur httpstcokogsjuxw,Neutral
muna fatan hakan dukda dama ai kowan keda madafun iko nigeria fiyeda mugun shugaba wato buhari talakawan arewa saidai cewa buhari allah yasa,Negative
wanna gaskiya baba allah ya kara mai lafiya,Positive
hka yake baba ganduj nima shaida anyi tsula ritayar dole munyi maganin mara kunya,Negative
baba ka tuna cewa talakawa suka kash kudaden domin ga ka shiga mulki don kayi chanji mai kyau talakawa kuka baba,Neutral
yayi dai dai nakesan kasata nigeria tadawo basani sabo kowa ya taka doka to hukuntashi wani siyasa allah yakara shigemn gaba,Positive
anzo wajen yan bindigar subi hankali duk randa suka mai girma muhammad buhari gcfrbango bazasuji dadibadan karsh bindiga zai dauka ya kutsa jejin duk ya shekesu,Negative
yakamata baba bahari ya kull border shigo kwaroron roban nan seya yabud mana ta shinkafa yin hakan zai hana yawan zinac zinac qawai tsabar rashin tsoron allah hana shinkafa shigowa abar kwaroron roba yashigo,Negative
kaje abanka buhari ya baka yayan wahala,Negative
babu dan air kamar buhari fa qasar nan kume kuke kallon sa,Negative
allah y kawo mana karshen tash tashen hankulan d rashin tsaro kasar nan tamu najeriya wlh abun babu dadi sabo d aryuwa duk alummar d suka rasa zaman lpi sunyi babban rashi fannin alamuran rayuwarsa t yau d kullum,Positive
amnesti masu fada allah yau gwamnatin nigeria zakuyi kenan,Negative
so sad wllh shuwagabanninmu arewa basuda amfani tundaga matakin haha har gwamnatin tarayya,Negative
mun kwantar shugaban talakawa allah ya mana maganin dukwasu masu muguwar manufa akan kasa tamu,Positive
haba manoma tallafin dazai habbaka harkan noma daga central bank not buhari and bashin mafi sauki dazaku iya karba don cimma nasarar,Neutral
duk shugaban son zuciyarsa zesa arufemu shima allah ya rufe masa kofar aljanna,Negative
tab zaayi ja iyalen ganduj tini sunci gado,Neutral
tab ai sede shugaban kasa ya karawa masu karbar rashawar kwarin gwiwa kamar gondollar,Negative
allah karabamu jahillan shugabanni,Negative
muna godiya baba allah ya yay manaa annoba baki daya,Positive
har darajar najeriya ta fadi sbd yawan cin bashi,Negative
allah ya tsare hanya mr presid,Positive
qarya walhi chewa zakuyi mesa ake kash yan arewa kudancin najeriya,Negative
wllh gaskiya dayac mulkin nigeria ya gagari buhari domin babu fannin aka samu ci gaba nigeria ka dubi matsalar tsaro matsalar harkokin yau kullum tsadar rayuwa ga rashin wutar lantarki ga matsalar kidnap ga matsalar rashin aikinyi wllh ya gazaaa,Negative
malam ya zama dan siyasa shima,Neutral
son yadda buhari in ya fita daga nigeria yake samun bakin magana,Positive
ya kamata gwamnati ta dunga duk aka ganshi bai sanya takunkumi badomin wasu mantawa sukeko sun manta cewa ana karban kidan gener,Neutral
shugabannin arewa kunji kunya wai ace yan kabilar igbo zasu yi maku aikin ya kamata bibiya kuna ganin zasu bincika maku yadda ya kamata mtsss,Negative
dai ace gwamnatin talakawa takeso,Negative
kut bbc karin maganar buhari kukeyi,Neutral
sunyi kukari gaskia yan nigeria nawa zamu hada ragewa buhari nauyi,Positive
buhari yanxu zaiji yanda mukajizai tabbatar yaudara dadi,Negative
aa pastoci kawai ya dace surika shiga harkokin siyasa,Neutral
gaskiya buhari ya yaki talauci dongashi kayi kyau sosai duk kayi kiba dakuma kuzari gwamnati tayi dadi zanzo ace muga pictur dinka compar dana yanxu buhari aiki wadansu suna jin dadi long live with the presid,Negative
iya shugab sanin yakamata adalci taimakawa mutan cikin kudin aljihunka bawa sae kudin gwamnatiba rashin nuna banbanc kadan kenan ga abubuwa nan yawa,Positive
yan shiar nigeria so suke siyiwa gwamnati taway addini suke mai kama kafa kungiyar kin zaman lafi mudai muslmai gaba daya babu abinda muka sani daidai wuce koyi annabi muhammad saw shine mafita duk yabi wata hanya tashiba to yabc,Positive
indai najeriya abinda bazaka gani,Neutral
dalilin dayasa buhari yace akarbo maganin shine kasar madagascar dashi sukayi anfani aka wayi gari babu mutun daya dayak dauk cutar allah yasa tayi aiki nigeria,Positive
ta ke baba kafisu gaskiya,Positive
diyan shaggu yan apc anyi nasifa ga buhari shikenan ana kiyayya dashi rants allah naga dan apc jinnak kamar in yankashi buhari allah yaisa,Negative
allah y kyauta y yi mana maganin wayanda suke daukar nauyin kungiyar boko haram ma fah y kamata dawo bi allah sannan yawaita istigfari se allah y kawo mana dauki chikin halin d muka tsinchi kanmu chiki najeriya,Positive
ni wlh bababan bakin cikin ake cemasa malam,Negative
cewa me kudai kanawa ehn maida sarkin dan siyasa sarkin zazzau nan kumaharin,Neutral
zamu yi pdp sak,Positive
dole alamari ke fusata yan najeriya ace wani katon banza bai taba shiga aji ya kash yasha wahalhalu kasa har ya kawo mukami yau ace an rasa irin wadannan mutan akwai takaici gaskiya,Negative
shine dalilan daysa mukac buhari ya gaza ya kamata ya sauka daga mulki yabawa zasu iya daman chanja nigeria,Negative
nace bawacc abuja knan wai daman way zai wani sare bishiya abujankuaa minista dacewa kayi habuja tohm itac talaka yake ikon ganin bishiya haryac sare anman dakuk abuja ai babu wani mai kallon bishiya ball yace zaisareta,Negative
erman buhari zai kara aur yau amman buhari shugaban kasa,Neutral
muna hadaka allah buhari ka duba girman allah ka sauka kan kujerarka domin ka gaza ta kowani fanni securenorth,Negative
tsohon sanata yaci kudin makamai,Negative
sam bai kamata sbd ynxu siyasa ta zama abinda ta zama,Negative
agaskia sunan gadar beda ma anaba kadan duk dacewa ra ayin baba ganduj yasa duk sunan dayagadama be ma anaba,Negative
ganduj yanzu lash hannu yake ya gaalma chin tashi taliyar,Negative
tsari nmda gwamnatin saudiya ta auka abun mai kyau ya dace dai zan iya baiwa gwamnatin saudiya shawara inc tafara bincik nata daga cikin gida domin kuwa tarin dukiyar yarima mai jiran gado muhammad bin salman abin tambayac,Positive
ya kamata farko rinka bin dokoki bude makarantaamma sakaci gwamnatida wayanda abun ya shafa se kyal mutum ya bude ya yada abunda ze zama masifa ga al imma,Negative
najeriya sunyi kuskur wajen kawo san zuciya siyasa sayan nagari maida kudi gida,Negative
kwanciyan hankali yamusu yawa gaskia suzo najeriyar mana suyi hakan mugani,Neutral
badai zaben nan barmu,Negative
hahahahah pdp duka state fa akayi announc gaskiya kunyi saurin kariya sama baba munyimasu warwa,Positive
tueh an dai zo karshen ka taba ganin matar shugaban kasa ta haihu,Neutral
neman halal dawuya yake banga laipin kaba baba suma masu kawo mana neman arziki sukewa kasar muma dage muyi noma nemawa kasar arziki kamar yadda sukeyi kowa yaja dakai yaji ajikinsa,Positive
gski allaah yakara kareka govn ganduj yasakama alheri shine tabbatatda gaskiya adalci,Positive
dai ta sanata zai nema,Neutral
ni dai yafi kawo nakasu sani buhari,Neutral
baba kasamu ganima dole kuyi gida ai,Neutral
talauci talauchi to shin minen naku kun kwash kudin talakka kunkai kasashen waje kun dann kuzo kuna maganar talauchi ai kun kubuta kubari talakkawa allah yimana mafita tunda bamuda amfani wajan ranar zabe ta dawo muje muyi muku bauta wllh allah yaisa,Negative
ganin bai dace bbc buga labarin don taba darajar shugaban kasa,Negative
anya kwa yan siyasar nigeria basa shan kwayaa masarautarma saikun lalatata,Negative
wurwuri hmm ga najeriyar munata pama,Negative
uban ka ya daki hancin tukunyar miyar kishiyar kanwar kawar babar ka ka kara allah ya kwash kasar dake cikin duniya ya tora makogaran ka,Negative
hmm nigeria is my countri waton talaka ya more mulki karnin yau wahala gobe wahala wallahi gwai allah saida uwayenmu sunkac kammuyi buharinga munkac wall munyishi gashinan yanzu kullum swabemu akai kamat doya gabadaya anchakuda lissafin talakan nigeria,Negative
baba buhari yaci yazo neman hada sabon kayan lefe don sake aur ai yayi baya zani,Negative
buhari ya bada umarni bude boda bamu iya ciyar kan namu mun sha wahalar banza allah ya isa wlh,Negative
baba yafi son kowa yaji ajinki,Negative
kalli mutanen arewa abun farin ciki yasamu kalli like yayi karanc abun sukan shugaban kasa daga like dayawato allah yasaka alheri shugaba buhari,Positive
ni abinda kasa ganewa shinemu arewacin najeriya sar matsalar kash kash kullum ana kash mutanen kun kasa fitowa kuyi chaa akan susai suke yi don yankin kun fito kun taya har an soke,Negative
duk ya turawa rarara koh rariya neh ma sunan nashi kudi kan yiwa buhari waka talaka neman kudin abinci toh wlh ban yafe httpstcoqlhhhevrh hadu qiyama,Negative
goyon bayan jaridar domin babu banbanc tsakanin mulkin buhari mulkin soja wallahi ta kowan fanni matsaloli duba irin yadda ake yiwa talakka mulkin mallaka babu wani abu cigaba ga talaka nigeria,Negative
hmmm allah ya kyauta wlh shuwagabannin nigeria mallamai dake gindin gwamnati tanadi abinda zaku fadawa allah ubangiji tausaya muku allah yasa mudac mulkin akeyi lokacin jahiliya lalla ayi irinsa domin kuna gasamu wlh allah,Negative
fatima mamman daura kin ci durin uwarki gener public excus my foul languag pl munafuka irin taki wai shin sanadiyan buhari yasa kuke shigan villa way munafiki qasar nan yafi mamman daura ash de gidan taku duk sheidanu kam opportunist iran ki,Negative
aiki guda yayi yan arewa kullum cikin basu hakuri yakeyi kamar shima hakuri yake ci ay hakurin yake bayar wa ga yan arewa ya kamata sanda yayi tayin zabe faduwa ace ya hakura,Negative
and so fuck what if you insult and dont you know that it said in baba baiji kunyar hawa jaki to jaki ma bazai ji kunyar kada shiba we move,Negative
dan uwarsu gayamusu abuja muke so qona ofishin yan doka,Negative
rashin hangan nesan buhari ai ya tara mana munafik gumnati,Negative
shikenan nigeria ta qare cronaviro biyu ta hadu ga baba jibirin ga crnvr we don die ooo,Negative
shugaban qasar guda,Neutral
sunyi alkawari cewa za tsaida wuta najeriya yaush meyasa baa cika alkawarin waima mey makoman wutar yanzu ya sani inma bai amsa nan zai amsa chanlahira,Neutral
ya kamata bawa baba buhari honorari pilot,Negative
wlh dole an sake ta sbd doka bata aikin masu kudi masu mulki ja,Negative
kar zuciyar mayen jirgi ta buga fa atiku yayi magana mai kyau saidai an sayar jirgin kudin ma abanza za asac tunda buhari baya goyon bayan talakawa,Negative
najeriya an raina ma talaka wayau rants allah,Negative
allah ubangiji yasa baba atiku yazama shugaban qasar nigeria yasa sunusi lamido shugaban efcc zamuga sabbin yan gudun hijira yasin,Positive
wannah iyakar najeriya din kennah toh mah kara kull ta in gadama,Neutral
kalubalen sarki aminu huduba larabci kunnen uwar shegu ayyukan banza ganduj dan allah yadaina zazzar idanu kamar dan npower baiji alert muna masa fatan alheri,Negative
dan allah bcc nemarwa buhari alfarma ya mutu karkusa photon sa kuja masa zagi abanza,Negative
rashin lafiyar baba buharin,Neutral
don zagin shugaba kyau koidan ma abin kirki kakeyi zaka gani gaban mahalicchi ma akasin duk zamu gani,Negative
baba banji dadin magananan yasinzaka bata rawarka tsallemutan sun fara cewa laifin ash naka bane kumakana kokarin kwafsawa,Negative
talauci talauchi to shin minen naku kun kwash kudin talakka kunkai kasashen waje kun dann kuzo kuna maganar talauchi ai kun kubuta kubari talakkawa allah yimana mafita tunda bamuda amfani wajan ranar zabe ta dawo muje muyi muku bauta wllh allah yaisa,Negative
gaskia ni banda sakon xuwa ga shugaba buhari saidai mai dakin don allah yan nigeria muna tambaya ga first ladi wato aisha buhari shin mutunin buharin muka zaba wabi daban cire mana kokwanto,Neutral
yakamata bbc kugayawa shugaban nin afrika suma sufito kekunan suana ranaayadai,Neutral
kenan ai babu kasar ta za ta cigaba batar an ladaftar an binciki duk wani mai laifi way mai girman sa buhari yai laifi dole hukunta rashin kaunar gaskiya ya ke sanya an binciki dan siyasa danganta hkn adawar siyasa,Neutral
wai kun rasa rahoton zaku kawo ai saka mana hoton buhari mudan zage ana maganar kash mutan arewa kuna maganar waya,Negative
bahaush yach tsuntsun daya ja ruwa ruwa kan doka in banda asara irin taku matsayinku yayan musulmai hausawa ach wai mace baliga tazo gaban wani namiji tayi tsirara innalillahi wai kuke claim wai tarbiya kuke bayarwa ga irin tanan munga irin tarbiyar,Negative
dae akwa banhaushi anan shugaban qasa kallon danba shina aykinsa,Negative
ganduj ya kaiwa jigawa corona dea gaskiya bai kamata mika ya kamu corona din nan jahar jigawa tunda dea jigawa bata,Negative
hhhhhh wasan kwaikwayo wlhi fear those buhari administr don sun iya shirya film kamar kannywood,Negative
ikon allah abin dariya toh dr buhari gask kake kasa ayi binciki karbo mana mandat din,Negative
kana zagin buhari afakaic kana ziga jahilai suzageshi toh dakak cewa buhari bayajin shawara kafito kanuna wani abu guda daya kasamar layinku kanuna wani dan talaka guda daya kataimakawa kawai tsofaffin karnuka ace wai sune dattijai arewa,Negative
shugaban mawaka yaji wakan nan taka ya mutu yaro,Negative
lol yanjarida suna tunzuraka babatu kaketoh amarya ki shirya you have month out,Negative
rinka kashesu kawai watakila daina so dumb of him wai shine shugabansu,Negative
umarah ma wai an zagayeshi tsaro tsabar tsoro irin shugabannin yanzu,Negative
wato nufin alumma san chewa de najeriya bazata bunkasa waadin mulkin buhari cere rai kenan,Negative
allah yayi wadar shugabanni,Negative
hahahaa zaabaiwa gwamnati dai don wlh mutanenga gabadai basuda hnkli basuda wayo,Negative
za ora muka tsige baban namu rabaran fada inbakafasa sa atsig buhariba to ubanka yadaki hancin uwaka haha pastor ejik mbaka kace buhari adalin shugaban baya yau tsige dan shege ya kawaii munafuki,Negative
bbc hausa nakasa yadda shirmen kodai kunhadu sharrin yan kutsen naura me kwakwalwan ai xalan akuy sauk post din cin xarapin ga mutanen najeriya,Negative
aci uban baba,Negative
kaji mutun kaji suka zabe ka,Neutral
ydg daura photo rubutu internet zai iya shafar rayuwar masu shawar siyasa she dace ta gane mutum nagari lalac,Neutral
maigirma tsohon shugaban kasa fatan zaka fito daga jamiyyar kake tunanin ta kamata karbi mulki ga wa yafi farin jini buhariundilut,Neutral
raayin kane baba,Neutral
buhari yan nigeria antabofa masu uwa agindin murhu babu zama lafiya muddi baigano bakin zarenba,Negative
wallahi ni tabbata shinkafar nan wake ciny kwano n wallahi ni wai mutan suna bani mamaki ya zaac shugaba sunkai son zuciya wajan fadar magana haba yaro karami an cewa wai shinkafar ta kwassai,Negative
to dama waxai zabeka nn gaba,Neutral
siyasa kano se kanawa,Neutral
mayb ganduj yasa bn anciyo,Neutral
mukuma najeriya abinn yasha ban ban fiy shekaru kenan rabon ayi yunwa mai ratsa uwar hanji irin zamanin mulkin buhari,Negative
niba anc shugaban kasa chenba jiya,Neutral
yau rana dan najeriya yiwa buhari boren yajin aiki shine ya bani tabbacin cewa yanzu dan najeriya ya fara sanin me yake dalili kuwa shine talakawa ke son gwamnati shugaba gwamnati ke son me taya murna,Negative
banga laifin don in mutan aka kash in gomnati tace biyar dole neh bbc suma suce biyar kokuma gombati tadauki mataki akansu gomnatin talakawan suka zabesu toh jama meh kakeson bbc suyi,Negative
ganduj shine arewa hka kuka saka hotansa gaskiya bbc kun rainawa ganduj hankali wlh,Negative
kuyiwa allah tsoffin nan kyal apc pdp duk kunci uwatai,Negative
muna tare dasu allah ya kara yarda damu imanimu baba daya,Positive
yakamata dunga yiwa mutan aldalci guk yadda kuka dauk dan yasan yadda karshensa zai kasanc dai fatan allah yasa kayimu dan rahma dan azababa,Neutral
kaga masu gaskiya shugaban masu gaskiya adalin shugabah taba kamarka bah baza ayibah gener,Positive
gwamnatin nigeria raina musu hankali yai toh allah ya isan gasken suke toh allah ya isa tsakanin,Negative
tatsuniya kawai kullum maganar kudin abaca yakai kasar waje waini kam abaca nan kadai shugaban daya mulki nigeria tin bayan samun yanci kuwa dai ana rainawa dan nigeria hankali sunan abaca haba allah abin ya isa hakanan mtsww,Negative
saura shugaban kasar ma,Neutral
allah sarki talaka bawan allah jirgin majalisar dinkin duniya yafi rayuwan alumma kenan toh allah ya mana mai kyau,Positive
buhari zai saka baki tuni an cire sarki sarki yayi antiparti,Negative
allah tabbatar wa gida najeriya alkhairi,Positive
magana ta gaskiya bama kaunar sah hasalima dai inc baa taba shugaban amuruka muka tsana kamarsa bah,Negative
matasa sun gajin allah yayiwa kasar arziki wasu tsirari sun maidashi nagado an shiryawa talaka talauci akan tebir mun zabi buhari domin musamu saukin lamarin gara mulkin kowa ma danashi anata kash mana yan uwa arewacin nigeria ajikinsa,Negative
gaskiya ni tnda aka haif ban taba ganin shekarar aka shiga tsanani sama shekarar dan akwai tarin abubuwa burkitattu rikitattu cikin ta fatan shine shekar ta zamo wadda yan najeriya zasu dara samu saukin kuncin rayuwa allah yasa dace,Positive
ganduj yariga ya amsa kudin,Neutral
hmm lall ace duk nigeria nan kowa ace masa duk ya wawashi kayan gwamnati yadawo dashi tofah antara kayyaki dayawa domin ni basu shawarama kawai suci abinsu babu abinda zai samesu,Neutral
karka yarda ganduj ka kamo lago yawa,Neutral
maigirma shugaban kasa muhammadu buhari kuke wato dama tunda yay zaki wajen kamfen bazai to yayi allah wadai,Negative
duk irin yawan mutuwar gwamna jihar ya gagara fitowa gidan radio ya nuna alhininsa ga alumma yake shugabanta allah ya jikansu babu shakka duk dan jihar yobe ya jijiga irin mace mace akayi alumma jihar yobe sun shiga cikin tsoro,Negative
lol baba mafa ya zama alhaji qarami alhaji nano ma oho,Neutral
komin lalachin shugaban kasa akwai wani bangaren inya tafi zaa che kwara wani allah taimaki nigeria,Positive
godiya ga mutan benu baba,Positive
tinda naci shinka yar gwamnati yau,Neutral
baba buhari ikon allah yadda ka soma lafiya za ka gama lafiya in sha allah yanzu alhamdu lillah mun gani kasa allah ya sa ka gama lafiya,Positive
zalika buhari bashi abinda zai fadama allah akan talakawan ake kashewa gaira dalili inyaki majalisa kasa ai akwai babban taro filin alqiyama allah,Negative
baba buhari kawai,Neutral
gaskiya baba rainin wayon kk mana yayi yawa,Negative
kamar shugaban kasa buhari hannun jarirai garishi,Neutral
dai aka yakenwa hukunci yayi mumunan laifi agurin allah dakuma dan adam dinda kungiyar take karewa hakki shima bilyan kenan bawai bil adamban kenan maryar shariah tayi aiki akanta itac kawai bil adam rashin wan nan hukuncin jawo kash bil adam dine ababa,Negative
wai rayuwar nan takoma cewa musulinci daban akin musulmin daban i mean both daga talakawan masu shugabancin wani shirman ma hankali baya dauka hmmmm wai kishi wai tabun hankali to muyi mekenan mahaukatan cikin suke yawo,Negative
mataimakin shugaban burundi ya arc httptcowzeezzgiqt,Neutral
apc muguwa,Negative
